u,v,svf,mean_bld_H,road_W,HW_ratio,canopy_ratio,highway
8451953569,8451953570,0.2425,12.0,3.0,4.0,0.0,footway
8451953570,8451953571,0.2545,11.4,3.0,3.8,0.0,footway
8451953571,9481699136,0.2715,10.6,3.0,3.533,0.0,footway
8455595665,8519921333,0.0555,54.0,3.0,18.0,0.0,footway
8455595665,8519921332,0.0555,54.0,3.0,18.0,0.0,footway
8456759954,8456759955,0.1104,27.0,3.0,9.0,0.0,footway
8456759954,8456759962,0.1104,27.0,3.0,9.0,0.0,footway
8456759955,8456759958,0.1414,21.0,3.0,7.0,0.0,footway
8456759955,8456759958,0.1414,21.0,3.0,7.0,0.0,footway
8456759958,8456759979,0.2545,19.0,5.0,3.8,0.0,"['service', 'footway']"
8456759962,8456759963,0.1104,27.0,3.0,9.0,0.0,footway
8456759967,8456759976,0.1568,31.5,5.0,6.3,0.0,service
8456759973,8456759978,0.0555,54.0,3.0,18.0,0.0,footway
8456759973,8456759976,0.0797,37.5,3.0,12.5,0.0,footway
8456759976,8456759979,0.2316,21.0,5.0,4.2,0.0,service
8456759978,8456759979,0.1414,21.0,3.0,7.0,0.0,"['footway', 'steps']"
8463699843,8598774299,0.4472,6.0,3.0,2.0,0.0,footway
8463699843,8598774293,0.4472,6.0,3.0,2.0,0.0,footway
8463699875,8463699879,0.8944,3.0,6.0,0.5,0.0412,tertiary_link
8463699879,8489939574,0.9487,3.0,9.0,0.333,0.0437,tertiary
8481463887,8481463892,0.0587,51.0,3.0,17.0,0.0,footway
8481463887,8481463889,0.0555,54.0,3.0,18.0,0.0,footway
8481463889,8481463892,0.057,52.5,3.0,17.5,0.0,footway
8481463889,8481463891,0.0512,58.5,3.0,19.5,0.0,footway
8481463892,8481463893,0.0624,48.0,3.0,16.0,0.0,footway
8488713578,8488728814,0.1115,44.6,5.0,8.92,0.0,service
8488713578,8488728770,0.083,60.0,5.0,12.0,0.0,service
8488713578,8488728777,0.1023,48.6,5.0,9.72,0.0,service
8488728719,8488728770,0.0844,59.0,5.0,11.8,0.0,service
8488728724,8488728763,0.224,21.8,5.0,4.36,0.0,service
8488728730,8488728735,0.083,60.0,5.0,12.0,0.0,service
8488728734,8488728735,0.083,60.0,5.0,12.0,0.0,service
8488728763,8488729624,0.2316,21.0,5.0,4.2,0.0,service
8488728763,8488728770,0.1155,43.0,5.0,8.6,0.0,service
8488728777,8488728814,0.1783,27.6,5.0,5.52,0.0,service
8488728814,8488729624,0.3766,12.3,5.0,2.46,0.0,service
8488729624,8488729629,0.5145,8.3,5.0,1.66,0.0,service
8489939568,8489963358,0.9701,3.0,12.0,0.25,0.0083,secondary
8489939568,8489939574,0.8944,3.0,6.0,0.5,0.0226,secondary_link
8489963348,8489963358,0.8944,3.0,6.0,0.5,0.1426,secondary_link
8493926735,11125407480,0.836,5.2,8.0,0.65,0.0,primary_link
8493926735,9481381136,0.8638,7.0,12.0,0.583,0.0,secondary
8493981045,8493981051,0.2169,22.5,5.0,4.5,0.0,service
8493981051,8493981052,0.4657,9.5,5.0,1.9,0.0,service
8493981051,8493981058,0.3473,13.5,5.0,2.7,0.0,service
8493981059,8493981068,0.1104,45.0,5.0,9.0,0.0,service
8493981060,8493981086,0.1821,27.0,5.0,5.4,0.0,service
8493981060,8493981068,0.1613,30.6,5.0,6.12,0.0,service
8493981068,8493981080,0.1104,45.0,5.0,9.0,0.0,service
8493981080,8493981097,0.1104,45.0,5.0,9.0,0.0,service
8493981080,8493981086,0.1376,36.0,5.0,7.2,0.0,service
8493981086,8493981097,0.2878,16.6,5.0,3.32,0.0,service
8493981087,8493981097,0.3568,13.1,5.0,2.62,0.0,service
8494029532,8494029536,0.6545,6.9,6.0,1.15,0.0,residential
8494029532,8494029538,0.6314,7.4,6.0,1.233,0.0,residential
8494029536,8494029538,0.6247,7.5,6.0,1.25,0.0,residential
8494048089,8494048090,0.0922,54.0,5.0,10.8,0.0,service
8495257895,8495257900,1.0,0.0,12.0,0.0,0.0195,secondary
8495276533,8495276551,0.3162,15.0,5.0,3.0,0.0,service
8495276539,8495276548,0.3987,11.5,5.0,2.3,0.0,service
8495276540,8495276548,0.7809,4.0,5.0,0.8,0.0,service
8495276548,8495276551,0.8575,3.0,5.0,0.6,0.0,service
8495276551,8495276553,0.7657,4.2,5.0,0.84,0.0,service
8495285978,8829144794,0.6402,6.0,5.0,1.2,0.0,service
8495285989,8829144792,1.0,0.0,16.0,0.0,0.0,primary
8495285989,8829144794,0.4856,9.0,5.0,1.8,0.0,service
8495290882,8495290886,0.4472,12.0,6.0,2.0,0.0,secondary_link
8495290886,8495290890,0.4472,12.0,6.0,2.0,0.0,secondary_link
8495290890,8496926448,1.0,0.0,12.0,0.0,0.0,secondary
8495308962,8495308963,0.6703,6.6,6.0,1.1,0.0,residential
8495308963,8495308965,0.6508,7.0,6.0,1.167,0.0,residential
8495308964,8495308965,0.5963,8.1,6.0,1.35,0.0,residential
8495328977,8495328993,0.8575,3.0,5.0,0.6,0.0,service
8495328978,8495328992,0.8575,3.0,5.0,0.6,0.0,service
8495328982,8495328992,0.8575,3.0,5.0,0.6,0.0,service
8495328992,8495328993,0.8575,3.0,5.0,0.6,0.0,service
8495328993,8495328995,0.8575,3.0,5.0,0.6,0.0,service
8495328995,8495328996,0.8575,3.0,5.0,0.6,0.0,service
8495379217,8495379221,0.1434,34.5,5.0,6.9,0.0,service
8496926448,10123284622,1.0,0.0,6.0,0.0,0.0,secondary_link
8496926448,10123284623,1.0,0.0,12.0,0.0,0.0,secondary
8496926460,10123284622,0.19,31.0,6.0,5.167,0.0,secondary_link
8497761823,8497761837,0.5932,8.1,6.0,1.35,0.0,secondary_link
8497792056,8497792066,0.5547,9.0,6.0,1.5,0.0,residential
8497792064,8497792066,0.5241,9.8,6.0,1.633,0.0,residential
8497861056,8497861064,0.1644,48.0,8.0,6.0,0.0,primary_link
8497861056,9577227739,1.0,0.0,16.0,0.0,0.0,primary
8497861064,8952652908,1.0,0.0,16.0,0.0,0.0,primary
8498392567,8498392572,0.6752,6.6,6.0,1.1,0.0,residential
8498392568,8498392572,0.7018,6.1,6.0,1.017,0.0,residential
8498410067,13070402055,1.0,0.0,16.0,0.0,0.0,primary
8498410067,9081846558,0.606,21.0,16.0,1.312,0.0,primary
8498410067,8498422127,0.129,61.5,8.0,7.688,0.0,primary_link
8498422127,8498422128,1.0,0.0,9.0,0.0,0.0,tertiary
8498422128,13070402055,1.0,0.0,9.0,0.0,0.0,tertiary
8498422128,9577113365,1.0,0.0,6.0,0.0,0.0,secondary_link
8498422137,13070402064,1.0,0.0,16.0,0.0,0.0,primary
8498422137,9577113356,1.0,0.0,8.0,0.0,0.0102,primary_link
8498457925,13070402072,1.0,0.0,8.0,0.0,0.0,primary_link
8498467197,8498467205,1.0,0.0,8.0,0.0,0.0,primary_link
8498915641,8498915642,0.1699,29.0,5.0,5.8,0.0,service
8498915642,8498915643,0.2647,18.2,5.0,3.64,0.0,service
8498978692,8498978695,0.5749,8.5,6.0,1.417,0.0,residential
8498978692,8498978693,0.5502,9.1,6.0,1.517,0.0,residential
8498978693,8498978694,0.4375,12.3,6.0,2.05,0.0,residential
8498978694,8498978695,0.5311,9.6,6.0,1.6,0.0,residential
8498983172,11699355262,0.5446,9.2,6.0,1.533,0.0,residential
8498983172,8498983174,0.5492,9.1,6.0,1.517,0.0,residential
8498983172,8498983176,0.5408,9.3,6.0,1.55,0.0,residential
8498983174,11697186007,0.5199,9.9,6.0,1.65,0.0,residential
8498983174,11697186006,0.4961,10.5,6.0,1.75,0.0,residential
8498983175,11697186004,0.6081,11.8,9.0,1.311,0.0,tertiary
8498983175,11697186006,0.5315,9.6,6.0,1.6,0.0,residential
8498983176,11699355261,0.4997,10.4,6.0,1.733,0.0,residential
8499098859,8499098866,0.5183,9.9,6.0,1.65,0.0,residential
8499654568,8952652902,1.0,0.0,16.0,0.0,0.0226,primary
8499654568,8499654571,1.0,0.0,8.0,0.0,0.0148,primary_link
8499654568,9040007342,1.0,0.0,16.0,0.0,0.0548,primary
8500535128,10708182402,0.3714,15.0,6.0,2.5,0.0,residential
8500535128,9925220593,0.4472,16.0,8.0,2.0,0.0,primary_link
8500535129,9925220594,0.4061,13.5,6.0,2.25,0.0,residential
8500535129,9925220593,0.5098,13.5,8.0,1.688,0.0,primary_link
8500535129,10708182331,0.5098,13.5,8.0,1.688,0.0,primary_link
8502222727,8502222728,0.507,10.2,6.0,1.7,0.0,residential
8502222728,8502222729,0.5547,9.0,6.0,1.5,0.0,residential
8502222729,8502222730,0.5952,8.1,6.0,1.35,0.0,residential
8502222730,8502222731,0.6388,7.2,6.0,1.2,0.0,residential
8502294692,8502294693,0.6717,6.6,6.0,1.1,0.0,residential
8502294693,8502294695,0.7809,7.2,9.0,0.8,0.0,tertiary
8502294694,8502320523,0.6247,7.5,6.0,1.25,0.0,residential
8502294694,9570235463,0.6343,7.3,6.0,1.217,0.0123,residential
8502294694,8502294695,0.6679,6.7,6.0,1.117,0.0,residential
8502305418,8502305419,0.5391,9.4,6.0,1.567,0.0,residential
8502320520,8502320521,0.6247,7.5,6.0,1.25,0.0,residential
8502320522,8502320523,0.6525,7.0,6.0,1.167,0.0,residential
8503840654,8503840656,1.0,0.0,5.0,0.0,0.0,service
8508478942,8508478943,0.1334,22.3,3.0,7.433,0.0,footway
8508478942,8508478949,0.0665,45.0,3.0,15.0,0.0,footway
8508478946,8508478947,0.0712,42.0,3.0,14.0,0.0,footway
8508478946,8508478949,0.04,75.0,3.0,25.0,0.0,footway
8509710677,8509710678,0.3714,7.5,3.0,2.5,0.0,footway
8509710679,8509710684,0.3271,8.7,3.0,2.9,0.0,footway
8509710679,8509710683,0.3846,7.2,3.0,2.4,0.0,footway
8509710680,8509710682,0.2545,11.4,3.0,3.8,0.0,footway
8509710680,8509710681,0.2873,10.0,3.0,3.333,0.0,footway
8519921330,9739851474,0.1104,54.0,6.0,9.0,0.0,residential
8519921330,8519921331,0.1104,54.0,6.0,9.0,0.0,residential
8519921330,9739851482,0.1104,54.0,6.0,9.0,0.0,residential
8519921331,9739851469,0.0555,54.0,3.0,18.0,0.0,footway
8519921331,9740876776,0.0555,54.0,3.0,18.0,0.0,footway
8519921333,9740876776,0.0555,54.0,3.0,18.0,0.0,footway
8519921333,9740876781,0.0948,31.5,3.0,10.5,0.0,footway
8519921347,9577815367,1.0,0.0,3.0,0.0,0.0,footway
8519921347,8519921348,1.0,0.0,2.0,0.0,0.0,steps
8519921349,8519921394,0.04,75.0,3.0,25.0,0.0,footway
8519921351,8519921352,0.04,75.0,3.0,25.0,0.0,footway
8519921351,8519921394,0.04,75.0,3.0,25.0,0.0,footway
8519921352,8519921363,0.04,75.0,3.0,25.0,0.0,footway
8519921352,8519921392,0.04,75.0,3.0,25.0,0.0,footway
8519921357,8615050408,0.1104,27.0,3.0,9.0,0.0,footway
8519921357,8519921401,0.0808,37.0,3.0,12.333,0.0,footway
8519921357,9577816840,0.1203,41.2,5.0,8.24,0.0,service
8519921360,8519921361,0.1029,29.0,3.0,9.667,0.0,footway
8519921361,8519921362,0.0957,31.2,3.0,10.4,0.0,footway
8519921362,8519921404,0.1644,18.0,3.0,6.0,0.0,footway
8519921363,8519921397,0.04,75.0,3.0,25.0,0.0,footway
8519921364,8519921385,0.0665,75.0,5.0,15.0,0.0,service
8519921367,8519921389,0.1758,28.0,5.0,5.6,0.0,service
8519921368,8519921398,0.0797,75.0,6.0,12.5,0.0,residential
8519921368,8519921388,0.0665,75.0,5.0,15.0,0.0,service
8519921368,8519921402,0.1065,56.0,6.0,9.333,0.0,residential
8519921369,8519921388,0.0665,75.0,5.0,15.0,0.0,service
8519921370,8519921408,0.0905,33.0,3.0,11.0,0.0,footway
8519921385,8519921396,0.04,75.0,3.0,25.0,0.0,footway
8519921385,8519921393,0.04,75.0,3.0,25.0,0.0,footway
8519921387,8519921396,0.04,75.0,3.0,25.0,0.0,footway
8519921388,8519921399,0.04,75.0,3.0,25.0,0.0,footway
8519921388,11127349747,0.054,55.5,3.0,18.5,0.0,footway
8519921389,8519921403,0.1104,27.0,3.0,9.0,0.0,footway
8519921389,8519921406,0.1065,28.0,3.0,9.333,0.0,footway
8519921390,11125407488,0.2356,24.8,6.0,4.133,0.0211,residential
8519921390,8519921406,0.1104,27.0,3.0,9.0,0.0,footway
8519921390,8519921408,0.1065,28.0,3.0,9.333,0.0,footway
8519921392,8519921393,0.04,75.0,3.0,25.0,0.0,footway
8519921392,8519921398,0.0797,75.0,6.0,12.5,0.0,residential
8519921393,8519921399,0.04,75.0,3.0,25.0,0.0,footway
8519921394,8519921395,0.04,75.0,3.0,25.0,0.0,footway
8519921395,8519921396,0.04,75.0,3.0,25.0,0.0,footway
8519921397,8519921398,0.04,75.0,3.0,25.0,0.0,footway
8519921397,8519921401,0.0535,56.0,3.0,18.667,0.0,footway
8519921398,8519921399,0.04,75.0,3.0,25.0,0.0,footway
8519921401,8519921402,0.0644,46.5,3.0,15.5,0.0,footway
8519921402,8519921403,0.1104,27.0,3.0,9.0,0.0,footway
8519921403,11127349747,0.1104,27.0,3.0,9.0,0.0,footway
8519921404,8615050408,0.1414,21.0,3.0,7.0,0.0,footway
8519921404,8519921405,0.1146,26.0,3.0,8.667,0.0,footway
8519921405,8519921406,0.1065,28.0,3.0,9.333,0.0,footway
8519921407,8519921408,0.1305,38.0,5.0,7.6,0.0,service
8519921408,8519921409,0.1104,45.0,5.0,9.0,0.0,service
8574202490,8574226698,1.0,0.0,3.0,0.0,0.0,footway
8574202490,8574202494,1.0,0.0,3.0,0.0,0.0,footway
8574202494,8574202506,1.0,0.0,3.0,0.0,0.0,footway
8574226698,8574226715,1.0,0.0,3.0,0.0,0.0,footway
8574226715,8574226733,1.0,0.0,3.0,0.0,0.0,footway
8577408618,8577408621,1.0,0.0,5.0,0.0,0.0,service
8577408618,8577408621,1.0,0.0,5.0,0.0,0.0,service
8577408618,8577408624,1.0,0.0,5.0,0.0,0.0,service
8577408630,8577408654,1.0,0.0,5.0,0.0,0.0,service
8577408630,8577408634,1.0,0.0,3.0,0.0,0.0,footway
8577408634,8577408688,0.7071,3.0,3.0,1.0,0.0,footway
8577408634,8577408683,1.0,0.0,3.0,0.0,0.0,footway
8577408654,8577408656,1.0,0.0,5.0,0.0,0.0,service
8577408655,8577408658,1.0,0.0,5.0,0.0,0.0,service
8577408656,8577408658,1.0,0.0,5.0,0.0,0.0,service
8577408656,8577408670,1.0,0.0,3.0,0.0,0.0,footway
8577408658,8577408670,1.0,0.0,3.0,0.0,0.0,footway
8577408659,8577408671,1.0,0.0,3.0,0.0,0.0,footway
8577408659,8577408682,1.0,0.0,3.0,0.0,0.0,footway
8577408670,8577408671,1.0,0.0,3.0,0.0,0.0,footway
8577408671,8577408675,1.0,0.0,3.0,0.0,0.0,footway
8577408675,8577408676,1.0,0.0,3.0,0.0,0.0,footway
8577408676,8577408682,1.0,0.0,3.0,0.0,0.0,footway
8577408676,8577408682,1.0,0.0,2.0,0.0,0.0,path
8577408683,8577408691,1.0,0.0,3.0,0.0,0.0,footway
8577408683,8577408689,1.0,0.0,3.0,0.0,0.0,footway
8577408688,8577408694,1.0,0.0,3.0,0.0,0.0,footway
8577408688,8577408695,1.0,0.0,3.0,0.0,0.0,footway
8577408689,8577408692,1.0,0.0,3.0,0.0,0.0,footway
8577408689,8577408693,1.0,0.0,3.0,0.0,0.0,footway
8577408691,8577408694,1.0,0.0,3.0,0.0,0.0,footway
8577408691,8577408692,1.0,0.0,3.0,0.0,0.0,footway
8577408692,8577408693,1.0,0.0,3.0,0.0,0.0,footway
8577408693,8577408695,1.0,0.0,3.0,0.0,0.0,footway
8577408694,8577408695,1.0,0.0,3.0,0.0,0.0,footway
8577408704,10211546417,1.0,0.0,3.0,0.0,0.0,footway
8577408704,8577408720,1.0,0.0,3.0,0.0,0.0,footway
8577408704,8577408706,1.0,0.0,3.0,0.0,0.0,footway
8577408705,10211528416,1.0,0.0,3.0,0.0,0.0,footway
8577408705,8577408706,1.0,0.0,3.0,0.0,0.0,footway
8577408706,10211528415,1.0,0.0,3.0,0.0,0.0,footway
8577408707,8577408729,1.0,0.0,3.0,0.0,0.0,footway
8577408707,8577408849,1.0,0.0,3.0,0.0,0.0,footway
8577408708,8577408709,1.0,0.0,3.0,0.0,0.0,footway
8577408709,8577408731,1.0,0.0,3.0,0.0,0.0,footway
8577408710,8577408735,1.0,0.0,3.0,0.0,0.0,footway
8577408710,10211546418,1.0,0.0,3.0,0.0,0.0,footway
8577408710,8577408712,1.0,0.0,3.0,0.0,0.0,footway
8577408711,10211546418,1.0,0.0,3.0,0.0,0.0,footway
8577408711,8577408712,1.0,0.0,3.0,0.0,0.0,footway
8577408712,10211546418,1.0,0.0,3.0,0.0,0.0,footway
8577408713,8577408734,1.0,0.0,3.0,0.0,0.0,footway
8577408713,8577408769,1.0,0.0,3.0,0.0,0.0,footway
8577408714,8577408717,1.0,0.0,3.0,0.0,0.0,footway
8577408717,10211546418,1.0,0.0,3.0,0.0,0.0,footway
8577408717,8577408732,1.0,0.0,3.0,0.0,0.0,footway
8577408718,8577408739,1.0,0.0,3.0,0.0,0.0,footway
8577408718,8577408904,1.0,0.0,3.0,0.0,0.0,footway
8577408718,8577408750,1.0,0.0,3.0,0.0,0.0,footway
8577408719,8577408751,0.4472,6.0,3.0,2.0,0.0,footway
8577408719,8577408745,0.4472,6.0,3.0,2.0,0.0,footway
8577408720,8577408721,1.0,0.0,3.0,0.0,0.0,footway
8577408721,8577408723,1.0,0.0,3.0,0.0,0.0,footway
8577408723,10211546417,1.0,0.0,3.0,0.0,0.0,footway
8577408724,10211528416,1.0,0.0,3.0,0.0,0.0,footway
8577408729,8577408731,1.0,0.0,3.0,0.0,0.0,footway
8577408729,8577408902,1.0,0.0,3.0,0.0,0.0,footway
8577408730,8577408732,1.0,0.0,3.0,0.0,0.0,footway
8577408730,8577408734,1.0,0.0,3.0,0.0,0.0,footway
8577408730,8577408902,1.0,0.0,3.0,0.0,0.0,footway
8577408731,8577408733,1.0,0.0,3.0,0.0,0.0,footway
8577408732,8577408733,1.0,0.0,3.0,0.0,0.0,footway
8577408733,8577408902,1.0,0.0,3.0,0.0,0.0,footway
8577408734,8577408735,1.0,0.0,3.0,0.0,0.0,footway
8577408736,8577408738,1.0,0.0,3.0,0.0,0.0,footway
8577408736,8577408746,1.0,0.0,3.0,0.0,0.0,footway
8577408737,8577408747,0.4472,6.0,3.0,2.0,0.0,footway
8577408737,8577408744,0.4472,6.0,3.0,2.0,0.0,footway
8577408738,8577408740,1.0,0.0,3.0,0.0,0.0,footway
8577408738,8577408912,1.0,0.0,3.0,0.0,0.0,footway
8577408739,8577408741,1.0,0.0,3.0,0.0,0.0,footway
8577408739,8577408906,1.0,0.0,3.0,0.0,0.0,footway
8577408740,8577408742,1.0,0.0,3.0,0.0,0.0,footway
8577408740,8577408911,1.0,0.0,3.0,0.0,0.0,footway
8577408741,8577408743,1.0,0.0,3.0,0.0,0.0,footway
8577408741,8577408907,1.0,0.0,3.0,0.0,0.0,footway
8577408742,8577408744,1.0,0.0,3.0,0.0,0.0,footway
8577408742,8577408909,1.0,0.0,3.0,0.0,0.0,footway
8577408743,8577408745,0.4472,6.0,3.0,2.0,0.0,footway
8577408743,8577408908,1.0,0.0,3.0,0.0,0.0,footway
8577408744,8577408916,1.0,0.0,3.0,0.0,0.0,footway
8577408745,8577408905,0.4472,6.0,3.0,2.0,0.0,footway
8577408746,8577408912,1.0,0.0,3.0,0.0,0.0,footway
8577408747,8577408749,0.4472,6.0,3.0,2.0,0.0,footway
8577408747,8577408916,0.4472,6.0,3.0,2.0,0.0,footway
8577408748,8577408913,1.0,0.0,3.0,0.0,0.0,footway
8577408748,8577408750,1.0,0.0,3.0,0.0,0.0,footway
8577408749,8577408751,0.4472,6.0,3.0,2.0,0.0,footway
8577408749,8577408915,0.4472,6.0,3.0,2.0,0.0,footway
8577408750,8577408906,1.0,0.0,3.0,0.0,0.0,footway
8577408751,8577408905,0.4472,6.0,3.0,2.0,0.0,footway
8577408752,8577408904,1.0,0.0,3.0,0.0,0.0,footway
8577408752,8577408760,1.0,0.0,3.0,0.0,0.0,footway
8577408752,8577408760,1.0,0.0,3.0,0.0,0.0,footway
8577408760,8577408764,1.0,0.0,3.0,0.0,0.0,footway
8577408764,8577408773,1.0,0.0,3.0,0.0,0.0,footway
8577408769,8577408777,1.0,0.0,3.0,0.0,0.0,footway
8577408770,8577408771,1.0,0.0,3.0,0.0,0.0,footway
8577408770,8577408777,1.0,0.0,3.0,0.0,0.0,footway
8577408771,8577408776,1.0,0.0,3.0,0.0,0.0,footway
8577408771,8577408773,1.0,0.0,3.0,0.0,0.0,footway
8577408774,8577408776,1.0,0.0,3.0,0.0,0.0,footway
8577408776,8577408777,1.0,0.0,3.0,0.0,0.0,footway
8577408778,8577408781,1.0,0.0,3.0,0.0,0.0,footway
8577408778,8577408779,1.0,0.0,3.0,0.0,0.0,footway
8577408780,8577408898,1.0,0.0,3.0,0.0,0.0,footway
8577408780,8577408803,1.0,0.0,3.0,0.0,0.0,footway
8577408780,8577408800,1.0,0.0,3.0,0.0,0.0,footway
8577408780,8577408797,1.0,0.0,3.0,0.0,0.0,footway
8577408781,8577408790,1.0,0.0,3.0,0.0,0.0,footway
8577408781,8577408786,1.0,0.0,3.0,0.0,0.0,footway
8577408781,8577408899,1.0,0.0,3.0,0.0,0.0,footway
8577408786,8577408791,1.0,0.0,3.0,0.0,0.0,footway
8577408786,8577408790,1.0,0.0,3.0,0.0,0.0,footway
8577408790,8577408898,1.0,0.0,3.0,0.0,0.0,footway
8577408797,8577408899,1.0,0.0,3.0,0.0,0.0,footway
8577408797,8577408803,1.0,0.0,3.0,0.0,0.0,footway
8577408805,8577408899,1.0,0.0,3.0,0.0,0.0,footway
8577408806,8577408807,1.0,0.0,3.0,0.0,0.0,footway
8577408807,8577408809,1.0,0.0,3.0,0.0,0.0,footway
8577408807,8577408810,1.0,0.0,3.0,0.0,0.0,footway
8577408809,8577408815,1.0,0.0,3.0,0.0,0.0,footway
8577408809,8577408816,0.4961,5.2,3.0,1.733,0.0,footway
8577408810,8577408815,1.0,0.0,3.0,0.0,0.0,footway
8577408810,8577408812,1.0,0.0,3.0,0.0,0.0,footway
8577408812,8577408829,1.0,0.0,3.0,0.0,0.0,footway
8577408814,8577408815,1.0,0.0,3.0,0.0,0.0,footway
8577408814,8577408817,1.0,0.0,3.0,0.0,0.0,footway
8577408814,8577408829,1.0,0.0,3.0,0.0,0.0,footway
8577408816,8577408817,0.7071,3.0,3.0,1.0,0.0,footway
8577408816,8577408820,0.4961,5.2,3.0,1.733,0.0,footway
8577408817,8577408827,1.0,0.0,3.0,0.0,0.0,footway
8577408820,8577408821,0.4472,6.0,3.0,2.0,0.0,footway
8577408820,8577408826,0.4472,6.0,3.0,2.0,0.0,footway
8577408821,8577408823,1.0,0.0,3.0,0.0,0.0,footway
8577408821,8577408827,1.0,0.0,3.0,0.0,0.0,footway
8577408822,8577408826,1.0,0.0,3.0,0.0,0.0,footway
8577408822,8577408825,1.0,0.0,3.0,0.0,0.0,footway
8577408822,8577408823,1.0,0.0,3.0,0.0,0.0,footway
8577408823,8577408825,1.0,0.0,3.0,0.0,0.0,footway
8577408849,8577408850,1.0,0.0,3.0,0.0,0.0,footway
8577408898,8577408899,1.0,0.0,3.0,0.0,0.0,footway
8577408905,8577408915,0.4472,6.0,3.0,2.0,0.0,footway
8577408905,8577408908,0.4472,6.0,3.0,2.0,0.0,footway
8577408906,8577408913,1.0,0.0,3.0,0.0,0.0,footway
8577408906,8577408907,1.0,0.0,3.0,0.0,0.0,footway
8577408907,8577408914,1.0,0.0,3.0,0.0,0.0,footway
8577408907,8577408908,1.0,0.0,3.0,0.0,0.0,footway
8577408908,8577408910,1.0,0.0,3.0,0.0,0.0,footway
8577408909,8577408910,1.0,0.0,3.0,0.0,0.0,footway
8577408909,8577408916,1.0,0.0,3.0,0.0,0.0,footway
8577408909,8577408911,1.0,0.0,3.0,0.0,0.0,footway
8577408910,8577408915,0.4472,6.0,3.0,2.0,0.0,footway
8577408910,8577408914,1.0,0.0,3.0,0.0,0.0,footway
8577408911,8577408914,1.0,0.0,3.0,0.0,0.0,footway
8577408911,8577408912,1.0,0.0,3.0,0.0,0.0,footway
8577408912,8577408913,1.0,0.0,3.0,0.0,0.0,footway
8577408913,8577408914,1.0,0.0,3.0,0.0,0.0,footway
8577408915,8577408916,0.4472,6.0,3.0,2.0,0.0,footway
8591832213,8591866823,0.2631,11.0,3.0,3.667,0.0,footway
8591832213,8591866821,0.2631,11.0,3.0,3.667,0.0,footway
8591832213,8591866820,0.1961,15.0,3.0,5.0,0.0,footway
8591832215,8591866821,0.1961,15.0,3.0,5.0,0.0,footway
8591832215,8591866822,0.0866,34.5,3.0,11.5,0.0,footway
8591832215,8591866820,0.1644,18.0,3.0,6.0,0.0,footway
8591866820,8591866821,0.1644,18.0,3.0,6.0,0.0,footway
8591866828,8591866829,1.0,0.0,3.0,0.0,0.0,footway
8592472829,8592472833,0.8575,3.0,5.0,0.6,0.0,service
8592472829,8592472830,0.8575,3.0,5.0,0.6,0.0,service
8592472830,8592472831,0.8575,3.0,5.0,0.6,0.0,service
8592472830,8592472833,0.8575,3.0,5.0,0.6,0.0,service
8598774270,8598774286,1.0,0.0,5.0,0.0,0.009,service
8598774284,8598774285,0.4472,6.0,3.0,2.0,0.0,footway
8598774284,8598774301,0.3162,6.0,2.0,3.0,0.0,steps
8598774285,8598774295,0.3162,6.0,2.0,3.0,0.0,steps
8598774285,8598774286,0.5892,6.9,5.0,1.38,0.0,"['service', 'footway']"
8598774286,8598774293,0.4008,6.9,3.0,2.3,0.0,footway
8598774292,8598774299,0.1521,19.5,3.0,6.5,0.0,footway
8598774293,8598774295,0.4472,6.0,3.0,2.0,0.0,footway
8598774299,8598774301,0.4472,6.0,3.0,2.0,0.0,footway
8598774302,8598785499,0.7071,3.0,3.0,1.0,0.0,footway
8598785456,8598787930,0.2941,9.8,3.0,3.267,0.0094,footway
8598785457,8598787930,0.2941,9.8,3.0,3.267,0.0,footway
8598785457,8598785464,0.3162,9.0,3.0,3.0,0.0,footway
8598785457,8598785459,0.2822,10.2,3.0,3.4,0.0,footway
8598785459,8598785465,1.0,0.0,3.0,0.0,0.0,footway
8598785465,8598785502,1.0,0.0,3.0,0.0,0.0,footway
8598785498,8598785499,1.0,0.0,3.0,0.0,0.0,footway
8598785498,8598785512,1.0,0.0,3.0,0.0,0.0,footway
8598785499,8598787931,0.2425,12.0,3.0,4.0,0.0,footway
8598785502,8598785513,1.0,0.0,3.0,0.0,0.0,footway
8598785502,8598785514,1.0,0.0,3.0,0.0,0.0,footway
8598785512,8598785513,1.0,0.0,3.0,0.0,0.0,footway
8598785512,8598785514,1.0,0.0,3.0,0.0,0.0,footway
8598785513,8598785514,1.0,0.0,3.0,0.0,0.0,footway
8598787924,8598787929,0.204,14.4,3.0,4.8,0.0,footway
8598787924,8598787933,0.1961,15.0,3.0,5.0,0.0,footway
8598787924,8598787937,1.0,0.0,3.0,0.0,0.0,footway
8598787924,8598787936,0.1738,17.0,3.0,5.667,0.0,footway
8598787929,8598787930,0.3162,9.0,3.0,3.0,0.0,footway
8598787929,8831082074,1.0,0.0,3.0,0.0,0.0,footway
8598787931,8831082084,1.0,0.0,3.0,0.0,0.0,footway
8598787931,8598787933,0.0712,42.0,3.0,14.0,0.0,footway
8598787933,8598787937,1.0,0.0,3.0,0.0,0.0,footway
8598787933,8598787935,0.2425,12.0,3.0,4.0,0.0,footway
8598787935,8598787936,0.6748,13.1,12.0,1.092,0.0,secondary
